,food_name,fdc_id,price_per_100_g,203,204,205,207,208,209,210,211,212,213,214,221,255,262,263,269,287,291,301,303,304,305,306,307,309,312,313,315,317,318,319,320,321,322,323,324,325,326,328,334,337,338,341,342,343,344,345,346,347,401,404,405,406,410,415,417,418,421,428,429,430,431,432,435,454,501,502,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,521,573,578,601,605,606,607,608,609,610,611,612,613,614,615,617,618,619,620,621,624,625,626,627,628,629,630,631,636,638,639,641,645,646,652,653,654,662,663,664,665,666,670,671,672,673,674,675,676,685,687,689,693,695,696,697,851,852,853,856,857,858
63,Pumpkin seeds,169415,1.2628088678812677,29.84,49.05,14.71,4.37,574.0,0.74,1.14,0.07,0.07,0.0,0.0,0.0,2.03,0.0,0.0,1.29,0.0,6.5,52.0,8.07,550.0,1174.0,788.0,256.0,7.64,1.275,0.0,4.49,9.4,8.0,0.0,0.0,5.0,1.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.09,12.73,0.28,0.0,0.0,0.0,0.0,1.8,0.07,0.15,4.43,0.57,0.1,57.0,0.0,63.0,0.0,0.0,4.5,0.0,57.0,57.0,1.5,0.569,0.985,1.265,2.388,1.22,0.595,0.327,1.711,1.079,1.559,5.284,0.77,1.466,2.922,6.108,1.819,1.299,1.652,0.0,0.0,0.0,0.0,0.042,8.544,0.0,0.007,0.002,0.002,0.006,0.058,5.191,2.913,0.216,15.626,19.59,0.111,0.123,0.0,0.06,0.0,0.044,0.0,0.053,0.0,0.001,0.0,0.0,0.0,3.0,13.0,15.734,19.856,0.008,0.038,0.043,0.0,0.015,0.001,0.026,0.0,0.005,0.01,0.012,0.044,15.611,19.559,0.0,0.0,0.0,0.0,0.016,0.026,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.005
64,Quinoa,168874,0.4893384363039913,14.12,6.07,64.16,2.38,368.0,52.22,0.0,0.0,0.0,0.0,0.0,0.0,13.28,0.0,0.0,0.0,0.0,7.0,47.0,4.57,197.0,457.0,563.0,5.0,3.1,0.59,0.0,2.033,8.5,14.0,0.0,1.0,8.0,0.0,2.44,0.0,0.0,0.0,0.0,1.0,0.0,163.0,0.08,4.55,0.35,0.0,0.0,0.0,0.0,0.0,0.36,0.318,1.52,0.772,0.487,184.0,0.0,70.2,1.1,0.0,0.0,0.0,184.0,184.0,630.4,0.167,0.421,0.504,0.84,0.766,0.309,0.203,0.593,0.267,0.594,1.091,0.407,0.588,1.134,1.865,0.694,0.773,0.567,0.0,0.0,0.0,0.0,0.0,0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.037,0.03,1.42,2.977,0.26,0.009,0.047,0.03,0.0,0.0,0.0,0.093,0.0,0.083,0.0,0.0,0.0,0.0,0.0,1.613,3.292,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Raspberries,167755,1.6755145593396712,1.2,0.65,11.94,0.46,52.0,0.0,0.2,1.86,2.35,0.0,0.0,0.0,85.75,0.0,0.0,4.42,0.0,6.5,25.0,0.69,22.0,29.0,151.0,1.0,0.42,0.09,0.0,0.67,0.2,33.0,0.0,2.0,12.0,16.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.06,1.42,1.04,0.0,0.0,0.0,0.0,26.2,0.032,0.038,0.598,0.329,0.055,21.0,0.0,12.3,0.0,0.0,7.8,0.0,21.0,21.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.004,0.0,0.059,0.249,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Red Bell Pepper,170108,0.5511561050459444,0.99,0.3,6.03,0.47,26.0,0.0,0.0,1.94,2.26,0.0,0.0,0.0,92.21,0.0,0.0,4.2,0.0,2.1,7.0,0.43,12.0,26.0,211.0,4.0,0.25,0.017,0.0,0.112,0.1,3131.0,0.0,157.0,1624.0,20.0,1.58,0.0,0.0,0.0,0.0,490.0,0.0,51.0,0.05,0.14,0.01,0.0,0.0,0.0,0.0,127.7,0.054,0.085,0.979,0.317,0.291,46.0,0.0,5.6,0.0,0.0,4.9,0.0,46.0,46.0,0.1,0.012,0.04,0.021,0.036,0.036,0.006,0.019,0.05,0.009,0.031,0.036,0.017,0.026,0.284,0.211,0.028,0.024,0.05,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.004,0.0,0.004,0.1,0.056,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Sardines,175139,0.881849768073511,24.62,11.45,0.0,3.38,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.61,0.0,0.0,0.0,0.0,0.0,382.0,2.92,39.0,490.0,397.0,307.0,1.31,0.186,0.0,0.108,52.7,108.0,32.0,32.0,0.0,0.0,2.04,193.0,0.0,4.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.227,5.245,0.642,0.167,10.0,8.94,75.0,0.0,0.0,2.6,0.0,10.0,10.0,0.0,0.276,1.079,1.134,2.001,2.26,0.729,0.264,0.961,0.831,1.268,1.473,0.725,1.489,2.52,3.674,1.181,0.87,1.004,0.0,0.0,0.0,142.0,0.0,1.528,0.0,0.0,0.0,0.0,0.0,0.192,0.993,0.343,0.0,2.145,3.543,0.498,0.0,0.509,0.0,0.0,0.22,0.125,0.423,0.473,1.081,0.0,0.0,0.0,0.0,0.0,3.869,5.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Shrimp,175179,1.653468315137833,20.1,0.51,0.0,1.23,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.45,0.0,0.0,0.0,0.0,0.0,64.0,0.52,35.0,214.0,264.0,119.0,1.34,0.391,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.004,0.101,0.0,0.0,0.0,0.0,0.0,0.001,0.052,0.037,0.002,0.038,0.032,0.002,0.012,0.031,0.003,0.0,0.003,0.0,0.002,0.03,0.0,0.002,0.0,0.0,0.0,0.0,0.086,0.152,0.001,0.004,0.0,0.001,0.002,0.0,0.001,0.0,0.0,0.0,0.004,0.002,0.036,0.031,0.0,0.0,0.0,0.002,0.003,0.001,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.001
69,Skim Milk,171269,0.08790939875482813,3.37,0.08,4.96,0.75,34.0,0.0,0.0,0.0,0.0,5.09,0.0,0.0,90.84,0.0,0.0,5.09,0.0,0.0,122.0,0.03,11.0,101.0,156.0,42.0,0.42,0.013,3.1,0.003,3.1,204.0,61.0,61.0,0.0,0.0,0.01,47.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.182,0.094,0.357,0.037,5.0,0.5,15.6,0.0,0.0,0.0,0.0,5.0,5.0,1.9,0.043,0.144,0.174,0.319,0.282,0.088,0.021,0.175,0.17,0.221,0.096,0.102,0.114,0.288,0.757,0.067,0.332,0.203,0.0,0.0,0.0,2.0,0.0,0.056,0.004,0.0,0.001,0.002,0.001,0.008,0.025,0.009,0.0,0.018,0.002,0.001,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,Soy Protein Powder,173181,1.9841619781654,55.56,5.56,28.89,5.87,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.0,22.22,0.0,6.7,178.0,12.0,64.0,1272.0,933.0,733.0,6.6,2.62,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.164,2.357,0.0,0.164,289.0,0.0,312.9,0.0,0.0,0.0,0.0,289.0,289.0,0.0,0.722,2.169,2.762,4.602,3.551,0.722,0.722,2.958,2.169,2.827,4.273,1.511,2.433,6.576,10.849,2.367,2.893,2.958,0.0,0.0,0.0,0.0,0.0,1.111,0.0,0.0,0.0,0.0,0.0,0.013,0.508,0.17,0.0,1.044,2.381,0.32,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057,2.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Spinach,168462,0.7275260586606466,2.86,0.39,3.63,1.72,23.0,0.0,0.07,0.11,0.15,0.0,0.0,0.0,91.4,0.0,0.0,0.42,0.1,2.2,99.0,2.71,79.0,49.0,558.0,79.0,0.53,0.13,0.0,0.897,1.0,9377.0,0.0,469.0,5626.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,12198.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,28.1,0.078,0.189,0.724,0.065,0.195,194.0,0.0,19.3,0.0,0.0,482.9,0.0,194.0,194.0,102.6,0.039,0.122,0.147,0.223,0.174,0.053,0.035,0.129,0.108,0.161,0.162,0.064,0.142,0.24,0.343,0.134,0.112,0.104,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.01,0.049,0.004,0.0,0.005,0.026,0.138,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.01,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Split Peas,172428,0.2644446992010441,23.12,3.89,61.63,2.67,364.0,0.0,2.69,0.44,0.0,0.0,0.0,0.0,8.69,0.0,0.0,3.14,0.0,22.2,46.0,4.73,63.0,334.0,852.0,5.0,3.49,0.809,0.0,1.19,10.7,149.0,0.0,7.0,89.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.14,0.0,0.0,0.0,0.0,1.8,0.719,0.244,3.608,0.962,0.14,15.0,0.0,156.9,0.0,0.0,15.9,0.0,15.0,15.0,0.6,0.159,0.813,0.983,1.68,1.771,0.195,0.273,1.151,0.518,1.035,1.902,0.586,1.049,2.549,3.871,1.012,1.035,1.069,0.0,0.0,0.0,0.0,0.004,0.408,0.0,0.0,0.0,0.004,0.001,0.006,0.268,0.096,0.013,0.602,0.856,0.163,0.001,0.0,0.004,0.0,0.001,0.0,0.009,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.615,1.022,0.005,0.005,0.007,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.001,0.001,0.6,0.854,0.002,0.001,0.001,0.0,0.002,0.002,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0
73,Strawberries,167762,0.5805510973150615,0.67,0.3,7.68,0.4,32.0,0.04,0.47,1.99,2.44,0.0,0.0,0.0,90.95,0.0,0.0,4.89,0.0,2.0,16.0,0.41,13.0,24.0,153.0,1.0,0.14,0.048,4.4,0.386,0.4,12.0,0.0,1.0,7.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.01,0.08,0.01,0.01,0.0,0.0,0.0,58.8,0.024,0.022,0.386,0.125,0.047,24.0,0.0,5.7,0.0,0.0,2.2,0.0,24.0,24.0,0.2,0.008,0.02,0.016,0.034,0.026,0.002,0.006,0.019,0.022,0.019,0.028,0.012,0.033,0.149,0.098,0.026,0.02,0.025,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.003,0.0,0.042,0.09,0.065,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.043,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Sugar,169655,0.19837210532813632,0.0,0.0,99.98,0.01,387.0,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,99.8,0.0,0.0,1.0,0.05,0.0,0.0,2.0,1.0,0.01,0.007,0.0,0.004,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,Sunflower seeds,170562,0.6062717155505388,20.78,51.46,20.0,3.02,584.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,4.73,0.0,0.0,2.62,0.0,8.6,78.0,5.25,325.0,660.0,645.0,9.0,5.0,1.8,0.0,1.95,53.0,50.0,0.0,3.0,30.0,0.0,35.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.37,0.02,0.0,0.0,0.0,0.0,1.4,1.48,0.355,8.335,1.13,1.345,227.0,0.0,55.1,0.0,0.0,0.0,0.0,227.0,227.0,35.4,0.348,0.928,1.139,1.659,0.937,0.494,0.451,1.169,0.666,1.315,2.403,0.632,1.117,2.446,5.579,1.461,1.182,1.075,0.0,0.0,0.0,0.0,0.0,4.455,0.0,0.0,0.0,0.0,0.0,0.025,2.21,1.69,0.115,18.38,23.05,0.06,0.0,0.0,0.32,0.0,0.02,0.014,0.085,0.014,0.029,0.0,534.0,0.0,0.0,0.0,18.528,23.137,0.0,0.02,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Sweet Potato,168482,0.2094393199174589,1.57,0.05,20.12,0.99,86.0,12.65,2.52,0.96,0.7,0.0,0.0,0.0,77.28,0.0,0.0,4.18,0.0,3.0,30.0,0.61,25.0,47.0,337.0,55.0,0.3,0.151,0.0,0.258,0.6,14187.0,0.0,709.0,8509.0,7.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,2.4,0.078,0.061,0.557,0.8,0.209,11.0,0.0,12.3,0.0,0.0,1.8,0.0,11.0,11.0,0.0,0.031,0.083,0.055,0.092,0.066,0.029,0.022,0.089,0.034,0.086,0.055,0.031,0.077,0.382,0.155,0.063,0.052,0.088,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.001,0.0,0.001,0.013,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.001,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Swiss Chard,169991,0.6613873260551333,1.8,0.2,3.74,1.6,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.66,0.0,0.0,1.1,0.0,1.6,51.0,1.8,81.0,46.0,379.0,213.0,0.36,0.179,0.0,0.366,0.9,6116.0,0.0,306.0,3647.0,45.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.04,0.09,0.4,0.172,0.099,14.0,0.0,18.0,0.0,0.0,830.0,0.0,14.0,14.0,0.3,0.017,0.083,0.147,0.13,0.099,0.019,0.0,0.11,0.0,0.11,0.117,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.04,0.063,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,Tomatoes,170457,0.17085839256424276,0.88,0.2,3.89,0.5,18.0,0.0,0.0,1.25,1.37,0.0,0.0,0.0,94.52,0.0,0.0,2.63,0.0,1.2,10.0,0.27,11.0,24.0,237.0,5.0,0.17,0.059,2.3,0.114,0.0,833.0,0.0,42.0,449.0,101.0,0.54,0.0,0.0,0.0,0.0,0.0,2573.0,123.0,0.01,0.12,0.0,0.01,0.0,0.0,0.0,13.7,0.037,0.019,0.594,0.089,0.08,15.0,0.0,6.7,0.0,0.0,7.9,0.0,15.0,15.0,0.1,0.006,0.027,0.018,0.025,0.027,0.006,0.009,0.027,0.014,0.018,0.021,0.014,0.027,0.135,0.431,0.019,0.015,0.026,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.008,0.0,0.03,0.08,0.003,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.031,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Tuna,175158,0.7716185470643222,23.62,2.97,0.0,1.46,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.19,0.0,0.0,0.0,0.0,0.0,14.0,0.97,33.0,217.0,237.0,377.0,0.48,0.039,0.0,0.019,65.7,20.0,6.0,6.0,0.0,0.0,0.85,80.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.03,0.02,0.08,0.0,0.0,0.0,0.0,0.008,0.044,5.799,0.124,0.217,2.0,1.17,29.3,0.0,0.0,2.5,0.0,2.0,2.0,0.0,0.265,1.035,1.088,1.92,2.169,0.699,0.253,0.922,0.797,1.217,1.413,0.695,1.428,2.419,3.526,1.134,0.835,0.964,0.0,0.0,0.0,42.0,0.0,0.792,0.0,0.0,0.0,0.0,0.0,0.082,0.592,0.118,0.0,0.518,0.055,0.071,0.051,0.629,0.0,0.0,0.144,0.051,0.078,0.233,0.044,0.018,0.0,0.0,0.0,0.0,0.784,1.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Turkey,171098,0.6591827016349495,23.66,1.48,0.14,1.04,114.0,0.09,0.05,0.0,0.0,0.0,0.0,0.0,74.89,0.0,0.0,0.05,0.0,0.0,11.0,0.73,28.0,201.0,242.0,113.0,1.28,0.07,0.0,0.011,22.7,20.0,6.0,6.0,0.0,0.0,0.06,5.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.145,9.924,0.775,0.813,7.0,0.63,61.3,0.0,0.0,0.0,0.0,7.0,7.0,2.5,0.252,0.859,0.678,1.64,1.952,0.619,0.223,0.763,0.703,0.756,1.34,0.641,1.279,1.892,3.209,1.01,1.278,0.937,0.11,0.0,0.0,57.0,0.013,0.289,0.0,0.0,0.0,0.004,0.003,0.004,0.177,0.093,0.002,0.235,0.2,0.009,0.028,0.002,0.002,0.001,0.023,0.0,0.003,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.264,0.258,0.002,0.003,0.0,0.0,0.01,0.0,0.003,0.0,0.0,0.001,0.003,0.023,0.226,0.196,0.0,0.0,0.001,0.005,0.01,0.003,0.0,0.0,0.009,0.0,0.005,0.0,0.0,0.009
81,Walnuts,170187,1.3337977742111853,15.23,65.21,13.71,1.78,654.0,0.06,2.43,0.08,0.09,0.0,0.0,0.0,4.07,0.0,0.0,2.61,0.0,6.7,98.0,2.91,158.0,346.0,441.0,2.0,3.09,1.586,0.0,3.414,4.9,20.0,0.0,1.0,12.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.15,20.83,1.89,0.0,0.0,0.0,0.0,1.3,0.341,0.15,1.125,0.57,0.537,98.0,0.0,39.2,0.0,0.0,2.7,0.0,98.0,98.0,0.3,0.17,0.596,0.625,1.17,0.424,0.236,0.208,0.711,0.406,0.753,2.278,0.391,0.696,1.829,2.816,0.816,0.706,0.934,0.0,0.0,0.0,0.0,0.0,6.126,0.0,0.0,0.0,0.0,0.0,0.0,4.404,1.659,0.063,8.799,38.093,9.08,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.0,0.0,5.0,87.0,8.933,47.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Watermelon,167765,0.16534683151378332,0.61,0.15,7.55,0.25,30.0,0.0,1.21,1.58,3.36,0.0,0.06,0.0,91.45,0.0,0.0,6.2,0.0,0.4,7.0,0.24,10.0,11.0,112.0,1.0,0.1,0.042,1.5,0.038,0.4,569.0,0.0,28.0,303.0,0.0,0.05,0.0,0.0,0.0,0.0,78.0,4532.0,8.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,8.1,0.033,0.021,0.178,0.221,0.045,3.0,0.0,4.1,0.0,0.0,0.1,0.0,3.0,3.0,0.3,0.007,0.027,0.019,0.018,0.062,0.006,0.002,0.015,0.012,0.016,0.059,0.006,0.017,0.039,0.063,0.01,0.024,0.016,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.001,0.001,0.0,0.008,0.006,0.0,0.037,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.037,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Wheat flour,168893,0.10798250410060144,13.21,2.5,71.97,1.58,340.0,57.77,0.36,0.0,0.05,0.0,0.0,0.0,10.74,0.0,0.0,0.41,0.0,10.7,34.0,3.6,137.0,357.0,363.0,2.0,2.6,0.41,0.0,4.067,61.8,9.0,0.0,0.0,5.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.23,1.91,0.0,0.3,0.0,0.03,0.0,0.0,0.502,0.165,4.957,0.603,0.407,44.0,0.0,31.2,0.0,0.0,1.9,0.0,44.0,44.0,72.8,0.174,0.367,0.443,0.898,0.359,0.228,0.275,0.682,0.275,0.564,0.648,0.357,0.489,0.722,4.328,0.569,2.075,0.62,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.02,0.0,0.273,1.093,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Whey Protein Powder,173460,2.2046244201837775,50.0,12.0,22.0,4.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,2.0,1200.0,12.0,280.0,700.0,840.0,250.0,10.0,1.4,0.0,0.0,33.8,3500.0,1050.0,1050.0,0.0,0.0,9.45,280.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,1.2,14.0,8.0,1.4,280.0,4.2,81.6,0.0,0.0,0.5,280.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45,4.2,10.0,0.0,1.087,0.0,0.0,0.0,0.0,0.0,0.0,0.435,0.653,0.0,8.148,1.196,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.217,0.0,0.109,0.0,0.0,0.0,0.0,0.0,8.474,1.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
